feature,split,mean,std,min,max,abs_mean,abs_max,nan_count
ma_slope_10,valid,0.034371002189115665,0.7728380056837303,-3.238520834417901,4.152589031598538,0.034371002189115665,4.152589031598538,0
ma_dev_20,valid,0.045518866022148795,0.7871400269666998,-3.8352597824673027,3.6866213381769124,0.045518866022148795,3.8352597824673027,0
ma_slope_20,valid,0.06182522232383793,0.8003936339948086,-2.880319448170399,3.368522234129416,0.06182522232383793,3.368522234129416,0
ma_dev_48,valid,0.07944858676368927,0.809530383114879,-2.845772398681601,3.0072689280317264,0.07944858676368927,3.0072689280317264,0
ma_slope_48,valid,0.08665079882305105,0.8206803757347951,-2.2489982946764164,2.1695554644856916,0.08665079882305105,2.2489982946764164,0
ma_gap_5_20,valid,0.04836045082220181,0.7763219764719724,-3.1172900420884666,3.5389257933705722,0.04836045082220181,3.5389257933705722,0
ma_gap_10_48,valid,0.08525832377362418,0.8093829674294893,-2.54884937767146,2.693414171548302,0.08525832377362418,2.693414171548302,0
mom_3_10,valid,-0.027661015645743584,0.7726797909808746,-4.413399519739796,4.001048217619367,0.027661015645743584,4.413399519739796,0
mom_5_20,valid,-0.057895798079853275,0.7962507225558368,-3.533883018468917,2.782928426827047,0.057895798079853275,3.533883018468917,0
mom_10_48,valid,-0.07537581435762127,0.8157155082995344,-2.5878648166834486,2.4189179359015913,0.07537581435762127,2.5878648166834486,0
ret_recent_3,valid,0.014482264576667849,0.8173070303476998,-4.8822917171260745,4.843398264498052,0.014482264576667849,4.8822917171260745,0
ret_prev_3,valid,0.012646271496316698,0.818377828485613,-4.883753965080427,4.844275291756487,0.012646271496316698,4.883753965080427,0
ret_prev_6,valid,0.024686064689053502,0.7681331951810129,-4.129024322135343,4.417598089996339,0.024686064689053502,4.417598089996339,0
mom_change_3,valid,0.002313165278693387,0.8544311073987475,-4.5002586152053,4.6666166107219205,0.002313165278693387,4.6666166107219205,0
mom_change_6,valid,-0.01104958528485768,0.7857785447614514,-3.350036504619868,4.4159625135834695,0.01104958528485768,4.4159625135834695,0
up_bar,valid,-0.006273377581941139,0.9994370612420932,-0.9171678024798071,1.0903130237413852,0.006273377581941139,1.0903130237413852,0
down_bar,valid,-0.005627226052163938,1.0001424853776484,-1.0285318728677413,0.9722596123461019,0.005627226052163938,1.0285318728677413,0
up_ratio_3,valid,-0.007394766971847706,0.9640677694541141,-1.6209329202290053,1.9285552262578678,0.007394766971847706,1.9285552262578678,0
down_ratio_3,valid,-0.013776433616063849,0.9890131260732514,-1.8382230476353123,1.7362029716677052,0.013776433616063849,1.8382230476353123,0
up_ratio_5,valid,-0.012567768549415994,0.9441870418851719,-2.087392103616617,2.4827055507164246,0.012567768549415994,2.4827055507164246,0
down_ratio_5,valid,-0.014797802192230196,0.982390648179161,-2.3870886006956353,2.255359145886371,0.014797802192230196,2.3870886006956353,0
up_ratio_10,valid,-0.017512626072305287,0.9244066024487096,-2.3514306042731894,2.2636614430166944,0.017512626072305287,2.3514306042731894,0
down_ratio_10,valid,-0.022790085374547516,0.9832887553744635,-2.798116037652758,2.6039782733510584,0.022790085374547516,2.798116037652758,0
up_ratio_20,valid,-0.009839727993113714,0.8464355088731106,-2.3388605625370653,2.6808267614861467,0.009839727993113714,2.6808267614861467,0
down_ratio_20,valid,-0.04438494576072953,0.9293345497954079,-2.514503666357912,2.235724642482823,0.04438494576072953,2.514503666357912,0
body,valid,-0.0008060977697888649,0.86744496164474,-4.197585515923704,5.272682031340405,0.0008060977697888649,5.272682031340405,0
bar_range,valid,-0.1524049101440967,0.8486454516581106,-1.138167638385134,5.164771342382717,0.1524049101440967,5.164771342382717,0
upper_shadow,valid,-0.02012912053130174,0.9804877073973717,-0.7699293831839367,6.144671706228237,0.02012912053130174,6.144671706228237,0
lower_shadow,valid,-0.13487848486225798,0.7959469519464494,-0.733921502898306,5.606293793184552,0.13487848486225798,5.606293793184552,0
close_position,valid,-0.026521588627113492,1.0013456347370797,-1.3317092976567029,1.5459667658623542,0.026521588627113492,1.5459667658623542,0
vol_5,valid,-0.09709572661018738,0.7649646600347504,-1.0013934768843529,4.831378654826291,0.09709572661018738,4.831378654826291,0
range_mean_5,valid,-0.2102408790074818,0.8229567158707649,-1.399148567524152,3.953622372840271,0.2102408790074818,3.953622372840271,0
range_vol_5,valid,-0.10424492299391909,0.8140191432873336,-1.0360052662414654,3.850308601666987,0.10424492299391909,3.850308601666987,0
vol_10,valid,-0.1280493256239641,0.7263359010290428,-1.058590902736746,3.163647895009773,0.1280493256239641,3.163647895009773,0
range_mean_10,valid,-0.24060974235055949,0.8035881602958028,-1.5267869054648497,2.680102575618597,0.24060974235055949,2.680102575618597,0
range_vol_10,valid,-0.12873162503017155,0.7951594257491071,-1.1895482024429862,3.4330477372841264,0.12873162503017155,3.4330477372841264,0
vol_20,valid,-0.15918636615778645,0.6763730542319688,-1.1325894186461334,2.0386915423750684,0.15918636615778645,2.0386915423750684,0
range_mean_20,valid,-0.2764597792566197,0.7735920999103802,-1.6493743733117812,1.9598377445197435,0.2764597792566197,1.9598377445197435,0
range_vol_20,valid,-0.15270025298780493,0.7457315538416092,-1.3922231362367607,2.391026511156475,0.15270025298780493,2.391026511156475,0
vol_48,valid,-0.19203584695973638,0.6143148448878334,-1.196077238919343,1.1808411996700774,0.19203584695973638,1.196077238919343,0
range_mean_48,valid,-0.2778058807265722,0.7518368700548284,-1.4873737181771447,2.08425397256101,0.2778058807265722,2.08425397256101,0
range_vol_48,valid,-0.1720846283086884,0.5686320143899315,-1.2034417434679816,1.185555001819681,0.1720846283086884,1.2034417434679816,0
parkinson_vol_5,valid,-0.19544097590334492,0.8138881077749135,-1.3467653219521305,3.7693780405059147,0.19544097590334492,3.7693780405059147,0
parkinson_vol_10,valid,-0.22108343986055357,0.7967312239655883,-1.4636057659736061,2.614322774777344,0.22108343986055357,2.614322774777344,0
parkinson_vol_20,valid,-0.2548187394920337,0.7607614904452863,-1.6106280203701155,1.729206123851901,0.2548187394920337,1.729206123851901,0
parkinson_vol_48,valid,-0.2689645307325742,0.687755658656291,-1.5343770570545696,1.6525855646723213,0.2689645307325742,1.6525855646723213,0
vol_ratio_5_20,valid,0.013182974314063909,1.0530316243621816,-1.8567788482565475,2.7466848189484443,0.013182974314063909,2.7466848189484443,0
vol_ratio_10_48,valid,-0.01594829392857623,1.0286485367137743,-1.7182261875319,2.8387313461719716,0.01594829392857623,2.8387313461719716,0
mom_z_3_20,valid,0.03479080037279236,0.9376240872716528,-3.724905983910861,3.2692434912723445,0.03479080037279236,3.724905983910861,0
mom_z_5_20,valid,0.04400199543996088,0.8944417406431735,-3.402594399106179,2.9807168527392776,0.04400199543996088,3.402594399106179,0
mom_z_10_48,valid,0.02418435146853466,0.8812831140189137,-3.049482811279558,3.7265439914085516,0.02418435146853466,3.7265439914085516,0
vol_zscore_5_20,valid,0.021886737446773795,1.0046090491251916,-2.2051849824221588,3.5477798518199672,0.021886737446773795,3.5477798518199672,0
vol_zscore_5_48,valid,-0.010850248061819103,0.9690057478685995,-1.8352150107068503,4.933447103126241,0.010850248061819103,4.933447103126241,0
vol_zscore_10_20,valid,0.04160809040469511,0.9827666467690886,-2.1377184985378657,3.211480162913927,0.04160809040469511,3.211480162913927,0
vol_zscore_10_48,valid,-0.013787479901620416,0.9505407963074307,-2.275256242180883,4.662685417556692,0.013787479901620416,4.662685417556692,0
vol_zscore_20_20,valid,-0.00799109572718913,1.0059047177567797,-2.793739486491764,2.958084615295349,0.00799109572718913,2.958084615295349,0
vol_zscore_20_48,valid,-0.04477384374506593,0.9299905055741959,-2.3074141013696643,4.4370214320824966,0.04477384374506593,4.4370214320824966,0
vwap_bar_dev,valid,-0.044246263219382256,0.9142162296822666,-4.777371414962147,3.703465585086683,0.044246263219382256,4.777371414962147,0
vwap_dev_day,valid,-0.04597082094004129,0.7389581641674562,-2.365410673966442,1.996421584795123,0.04597082094004129,2.365410673966442,0
vwap_cum_slope_3,valid,0.03318774902807722,0.7148413587644481,-4.957342169064637,5.899455586790001,0.03318774902807722,5.899455586790001,0
vwap_cum_slope_6,valid,0.039440191481655285,0.6640872658304712,-4.257722905869177,4.12414509959275,0.039440191481655285,4.257722905869177,0
vwap_roll_dev_5,valid,-0.00859005056168864,0.8409706813308021,-4.082881640628809,4.280451144865735,0.00859005056168864,4.280451144865735,0
vwap_roll_slope_5,valid,0.008668917387258253,0.856359650257717,-4.547935844589562,9.703840086997602,0.008668917387258253,9.703840086997602,0
vwap_roll_dev_10,valid,0.01108609923442495,0.819507173161018,-3.3616998673063927,3.4952315782108325,0.01108609923442495,3.4952315782108325,0
vwap_roll_slope_10,valid,0.016454903380391635,0.858766961702755,-5.295251803606175,9.524721422726026,0.016454903380391635,9.524721422726026,0
vwap_roll_dev_20,valid,0.03457941668545981,0.8262024287595554,-3.001844752903003,3.0924691030232796,0.03457941668545981,3.0924691030232796,0
vwap_roll_slope_20,valid,0.032247420595975115,0.8521108616625593,-5.39517501661615,7.691499135847846,0.032247420595975115,7.691499135847846,0
vwap_roll_dev_48,valid,0.09607077254395816,0.8065058539685696,-2.9431118644824545,2.6342111805238804,0.09607077254395816,2.9431118644824545,0
vwap_roll_slope_48,valid,0.05507387177514001,0.8340758721828228,-6.310090566125807,4.956089839089569,0.05507387177514001,6.310090566125807,0
vwap_spread_20_day,valid,-0.11167654668575042,0.7592239584551749,-3.075212274351411,2.1601342741488856,0.11167654668575042,3.075212274351411,0
vwap_spread_48_day,valid,-0.20717339326070516,0.7607620989813684,-2.481533495243068,2.559612742892996,0.20717339326070516,2.559612742892996,0
clv,valid,-0.026521588625839608,1.0013456347373741,-1.3317092976636165,1.5459667658571248,0.026521588625839608,1.5459667658571248,0
clv_mean_5,valid,-0.057124996699262784,0.9492542472095828,-2.6779268013126174,2.5747678551913076,0.057124996699262784,2.6779268013126174,0
clv_sum_5,valid,-0.05712499669926281,0.9492542472095828,-2.6779268013126174,2.5747678551913076,0.05712499669926281,2.6779268013126174,0
clv_mean_10,valid,-0.07723305070663901,0.9363988809723333,-2.3212618481093603,2.1772396882372913,0.07723305070663901,2.3212618481093603,0
clv_sum_10,valid,-0.07723305070663904,0.9363988809723333,-2.3212618481093603,2.1772396882372913,0.07723305070663904,2.3212618481093603,0
clv_mean_20,valid,-0.09247387880010613,0.8232709987012709,-2.3356223239471245,2.400021408281836,0.09247387880010613,2.400021408281836,0
clv_sum_20,valid,-0.0924738788001061,0.8232709987012709,-2.3356223239471245,2.4000214082818356,0.0924738788001061,2.4000214082818356,0
clv_mean_48,valid,-0.1499924577538518,0.6818416182907096,-2.085871770638679,1.7974328797039305,0.1499924577538518,2.085871770638679,0
clv_sum_48,valid,-0.14999245775385195,0.6818416182907097,-2.085871770638679,1.7974328797039307,0.14999245775385195,2.085871770638679,0
clv_volume,valid,-0.021087556069194484,0.9753901342706275,-1.5106629753196523,1.6626715996352865,0.021087556069194484,1.6626715996352865,0
clv_volume_sum_5,valid,-0.04439616378185138,0.922880522849717,-2.447676199810891,2.6288797192366236,0.04439616378185138,2.6288797192366236,0
clv_volume_mean_5,valid,-0.04439616378185141,0.9228805228497168,-2.447676199810891,2.6288797192366227,0.04439616378185141,2.6288797192366227,0
clv_volume_sum_10,valid,-0.05886569991775932,0.9150442504746169,-2.450308608034517,2.266327051182188,0.05886569991775932,2.450308608034517,0
clv_volume_mean_10,valid,-0.058865699917759313,0.9150442504746168,-2.4503086080345167,2.2663270511821874,0.058865699917759313,2.4503086080345167,0
clv_volume_sum_20,valid,-0.06831686542286239,0.8112939341233435,-2.3353034274889377,2.4337391276136606,0.06831686542286239,2.4337391276136606,0
clv_volume_mean_20,valid,-0.06831686542286249,0.8112939341233433,-2.3353034274889377,2.43373912761366,0.06831686542286249,2.43373912761366,0
clv_volume_sum_48,valid,-0.11760855971135592,0.6858574535811215,-2.117533861085346,1.8271386355545438,0.11760855971135592,2.117533861085346,0
clv_volume_mean_48,valid,-0.11760855971135588,0.6858574535811215,-2.1175338610853465,1.8271386355545438,0.11760855971135588,2.1175338610853465,0
adl_roll_norm_10,valid,-0.05778170295907163,1.0332755191671048,-2.63503321675609,2.6457146549104618,0.05778170295907163,2.6457146549104618,0
adl_roll_norm_20,valid,-0.003179767289632509,0.9614179218866384,-2.3845740530559,2.656401179878357,0.003179767289632509,2.656401179878357,0
adl_roll_norm_48,valid,0.037727719903704014,0.8997700229032247,-2.212201324579004,1.9078299485463577,0.037727719903704014,2.212201324579004,0
volume_ratio_5,valid,0.0014513203951763117,1.0134703542858776,-1.6254517159332558,5.541150965613792,0.0014513203951763117,5.541150965613792,0
amount_ratio_5,valid,0.0014486130117019763,1.0128655018428852,-1.6228670574382336,5.612035158878891,0.0014486130117019763,5.612035158878891,0
log_volume_ratio_5,valid,-0.009828140844639937,1.034354556247336,-2.750295138020609,3.2346753697606783,0.009828140844639937,3.2346753697606783,0
log_amount_ratio_5,valid,-0.009711203785715187,1.0341662267251932,-2.7478146145427504,3.2588306974662675,0.009711203785715187,3.2588306974662675,0
volume_ratio_10,valid,0.0038676777359460323,1.0224451971229465,-1.334572821729405,7.082602753598142,0.0038676777359460323,7.082602753598142,0
amount_ratio_10,valid,0.003815186622681408,1.020571096935252,-1.3309162001296162,7.182775514850697,0.003815186622681408,7.182775514850697,0
log_volume_ratio_10,valid,-0.013857208026762555,1.0316960455373032,-2.7391546673408844,3.4210823031393898,0.013857208026762555,3.4210823031393898,0
log_amount_ratio_10,valid,-0.01358682618732433,1.0313916508775574,-2.741095698212397,3.446488746938515,0.01358682618732433,3.446488746938515,0
volume_ratio_20,valid,-0.0011455436959195652,0.9939102259011071,-1.1059362897466698,7.834635908031975,0.0011455436959195652,7.834635908031975,0
amount_ratio_20,valid,-0.0009649263261719198,0.9918994408382,-1.0990738464995649,7.939577560471083,0.0009649263261719198,7.939577560471083,0
log_volume_ratio_20,valid,-0.007835252921447496,1.0057530329166615,-2.610681105300081,3.3318107797123435,0.007835252921447496,3.3318107797123435,0
log_amount_ratio_20,valid,-0.007248150775076973,1.0054890753050834,-2.6034029384653596,3.3554387535208514,0.007248150775076973,3.3554387535208514,0
volume_ratio_48,valid,-0.020698496989535284,0.9718764105331085,-0.9916955506552494,6.437036505247015,0.020698496989535284,6.437036505247015,0
amount_ratio_48,valid,-0.02033111149134546,0.9637128705945203,-0.9805128703477257,6.5327123205349675,0.02033111149134546,6.5327123205349675,0
log_volume_ratio_48,valid,-0.030291089763797435,1.0034611424824393,-2.5037677112536727,3.1778685260520207,0.030291089763797435,3.1778685260520207,0
log_amount_ratio_48,valid,-0.027897741333427595,1.002019765691889,-2.4903294937650404,3.2069541417420337,0.027897741333427595,3.2069541417420337,0
volume_change,valid,0.010771959801075504,1.042795626749003,-1.2466321606927093,9.858831332517065,0.010771959801075504,9.858831332517065,0
amount_change,valid,0.010802363826124366,1.0437902031704678,-1.2404092074204303,10.17098675643883,0.010802363826124366,10.17098675643883,0
ret_volume,valid,0.0032709249613415876,0.8816043095557464,-5.321021724405134,7.683016214644496,0.0032709249613415876,7.683016214644496,0
ret_amount,valid,0.0034161219109123996,0.8843635493830253,-5.249433861159603,7.572766964565273,0.0034161219109123996,7.572766964565273,0
ret_volume_sum_5,valid,0.01900052724220254,0.7370110502539753,-4.733228406209974,4.330025975545633,0.01900052724220254,4.733228406209974,0
ret_amount_sum_5,valid,0.018940598324635485,0.7432771060968866,-4.741840591566036,4.326003191748616,0.018940598324635485,4.741840591566036,0
ret_volume_sum_10,valid,0.03338335139990517,0.7425346155454723,-3.2513586252630335,4.199653138028285,0.03338335139990517,4.199653138028285,0
ret_amount_sum_10,valid,0.03342614178598083,0.7491636710465206,-3.258679173426412,4.208005451706295,0.03342614178598083,4.208005451706295,0
ret_volume_sum_20,valid,0.05848776363494263,0.7694997458036261,-2.769304509336434,3.2714119760373155,0.05848776363494263,3.2714119760373155,0
ret_amount_sum_20,valid,0.05886128832431355,0.7764054944171086,-2.7881279879827305,3.2951908765995483,0.05886128832431355,3.2951908765995483,0
signed_volume,valid,0.0030158272767606188,0.9676574359900526,-1.0988710563649444,1.2316960782984052,0.0030158272767606188,1.2316960782984052,0
signed_amount,valid,0.0022754275114659495,0.9732687901522197,-1.06562537153305,1.1959412039603097,0.0022754275114659495,1.1959412039603097,0
signed_volume_sum_5,valid,0.008687959387239381,0.9251050848147145,-2.3601366027865818,2.7055344147030467,0.008687959387239381,2.7055344147030467,0
signed_amount_sum_5,valid,0.006957263549229795,0.9316262329668827,-2.3261462949771303,2.658336729421464,0.006957263549229795,2.658336729421464,0
signed_volume_mean_5,valid,0.008687959387239381,0.9251050848147145,-2.3601366027865818,2.7055344147030467,0.008687959387239381,2.7055344147030467,0
signed_amount_mean_5,valid,0.0069572635492297814,0.9316262329668829,-2.3261462949771308,2.6583367294214644,0.0069572635492297814,2.6583367294214644,0
signed_volume_sum_10,valid,0.01403798121039199,0.9095943023656603,-2.2633350589874435,2.786747006904236,0.01403798121039199,2.786747006904236,0
signed_amount_sum_10,valid,0.011532429791984078,0.9176810617415085,-2.3189791364166785,2.745429540465173,0.011532429791984078,2.745429540465173,0
signed_volume_mean_10,valid,0.014037981210392044,0.9095943023656604,-2.263335058987444,2.786747006904236,0.014037981210392044,2.786747006904236,0
signed_amount_mean_10,valid,0.011532429791984074,0.9176810617415085,-2.3189791364166785,2.7454295404651736,0.011532429791984074,2.7454295404651736,0
signed_volume_sum_20,valid,0.032646832361903216,0.8485206571600031,-2.3498812927034782,2.554444814821267,0.032646832361903216,2.554444814821267,0
signed_amount_sum_20,valid,0.029207615337591815,0.8551647863403046,-2.346395217208289,2.569445360008636,0.029207615337591815,2.569445360008636,0
signed_volume_mean_20,valid,0.032646832361903175,0.848520657160003,-2.349881292703478,2.554444814821267,0.032646832361903175,2.554444814821267,0
signed_amount_mean_20,valid,0.029207615337591846,0.8551647863403046,-2.346395217208289,2.569445360008636,0.029207615337591846,2.569445360008636,0
signed_volume_sum_48,valid,0.058897451093364576,0.7739363964742358,-2.0708676281339806,2.415682691531684,0.058897451093364576,2.415682691531684,0
signed_amount_sum_48,valid,0.054378199437396024,0.7780001574454798,-2.065103498533831,2.417314021787723,0.054378199437396024,2.417314021787723,0
signed_volume_mean_48,valid,0.058897451093364556,0.773936396474236,-2.0708676281339806,2.4156826915316842,0.058897451093364556,2.4156826915316842,0
signed_amount_mean_48,valid,0.05437819943739606,0.7780001574454798,-2.0651034985338304,2.417314021787723,0.05437819943739606,2.417314021787723,0
up_volume_ratio,valid,0.01602337788224666,1.0222231735561158,-0.6122910023511062,8.636501950613727,0.01602337788224666,8.636501950613727,0
down_volume_ratio,valid,-0.016937736796590514,1.0036920872990995,-0.7335936398086845,5.87009977625198,0.016937736796590514,5.87009977625198,0
up_amount_ratio,valid,0.015546713736977939,1.0205132349848998,-0.608573151375297,8.705309174923844,0.015546713736977939,8.705309174923844,0
down_amount_ratio,valid,-0.01636562993309281,1.003872657956482,-0.7348587627349069,5.910451969392937,0.01636562993309281,5.910451969392937,0
up_volume_ratio_mean_5,valid,0.02625360102211406,0.9657808220841195,-1.01240987188474,6.862383681747294,0.02625360102211406,6.862383681747294,0
down_volume_ratio_mean_5,valid,-0.03943199223397217,0.8926879024083005,-1.2353077257834633,4.5627763537011745,0.03943199223397217,4.5627763537011745,0
up_amount_ratio_mean_5,valid,0.025379937219218676,0.962816949640666,-1.002422677227802,6.870070755191652,0.025379937219218676,6.870070755191652,0
down_amount_ratio_mean_5,valid,-0.03825930570545451,0.8948654456200499,-1.2438165772871592,4.503074428465675,0.03825930570545451,4.503074428465675,0
up_volume_ratio_mean_10,valid,0.037713864004166674,0.9797414050510254,-1.2287229854512454,5.553967018025875,0.037713864004166674,5.553967018025875,0
down_volume_ratio_mean_10,valid,-0.050977281118542966,0.8593171172106228,-1.392710682687157,3.450188864543923,0.050977281118542966,3.450188864543923,0
up_amount_ratio_mean_10,valid,0.036624881871753626,0.9765338141565416,-1.2165071365067537,5.550743024674082,0.036624881871753626,5.550743024674082,0
down_amount_ratio_mean_10,valid,-0.04945906376383741,0.860598251913305,-1.4030493633254404,3.4570582084727226,0.04945906376383741,3.4570582084727226,0
up_volume_ratio_mean_20,valid,0.05205741589834812,0.9621342432330023,-1.4883764606851893,4.560829023328174,0.05205741589834812,4.560829023328174,0
down_volume_ratio_mean_20,valid,-0.08965633520199386,0.8580122764822026,-1.4629756995504286,3.9752419764027023,0.08965633520199386,3.9752419764027023,0
up_amount_ratio_mean_20,valid,0.05077880980567988,0.9593218353833086,-1.468665483800121,4.579194157105505,0.05077880980567988,4.579194157105505,0
down_amount_ratio_mean_20,valid,-0.08780595448811529,0.8576771058223877,-1.4707270436732098,3.959606291601012,0.08780595448811529,3.959606291601012,0
bar_in_day,valid,0.005781282547152577,1.0099937425360108,-1.6924704656789558,1.7040330307732607,0.005781282547152577,1.7040330307732607,0
bar_in_day_pct,valid,0.005781282547152755,1.0099937425360108,-1.6924704656789555,1.704033030773261,0.005781282547152755,1.704033030773261,0
is_morning,valid,-0.005000062501171847,1.0000125002343798,-1.0050125627355517,0.995012437733208,0.005000062501171847,1.0050125627355517,0
is_afternoon,valid,0.005000062501171905,1.00001250023438,-0.9950124377332081,1.005012562735552,0.005000062501171905,1.005012562735552,0
is_open_30min,valid,0.005657367207374437,1.0063543006721996,-0.3790436028940799,2.6382189077055616,0.005657367207374437,2.6382189077055616,0
is_close_30min,valid,0.011387926315891035,1.0128641295191776,-0.37580156842440476,2.660978782479876,0.011387926315891035,2.660978782479876,0
is_after_lunch_open,valid,-0.016972101622122898,0.9804942605191921,-0.3790436028940799,2.6382189077055616,0.016972101622122898,2.6382189077055616,0
gap_days,valid,-0.10617641322394408,0.6533933121473481,-0.43287306929761815,1.2006102110707522,0.10617641322394408,1.2006102110707522,0
is_normal_day,valid,0.048280454958526564,0.9656090991705352,-1.8829377433825436,0.5310850045437943,0.048280454958526564,1.8829377433825436,0
is_after_weekend,valid,-0.012385384951332633,0.9908307961066151,-0.5078007830046403,1.969276207261898,0.012385384951332633,1.969276207261898,0
is_after_holiday,valid,-0.123403510468459,4.163336342344337e-17,-0.12340351046845904,-0.12340351046845904,0.123403510468459,0.12340351046845904,0
volume_same_bar_ratio,valid,-0.04001899098556898,0.7152531524049425,-0.8210207719673137,4.639729570006764,0.04001899098556898,4.639729570006764,0
amount_same_bar_ratio,valid,0.04711951011168969,0.7945028958502691,-0.7932686506904745,5.330477803869833,0.04711951011168969,5.330477803869833,0
log_volume_same_bar_ratio,valid,0.018004454806479407,0.9374570789859156,-2.403053617480615,2.964057595424171,0.018004454806479407,2.964057595424171,0
log_amount_same_bar_ratio,valid,0.1383564870179337,0.9598000077549651,-2.32969939513746,3.1245778861747318,0.1383564870179337,3.1245778861747318,0
price_zscore_10,valid,0.021224766252281008,0.9794830372167278,-2.1922614755614025,2.4859473598416777,0.021224766252281008,2.4859473598416777,0
price_zscore_20,valid,0.022844106054499613,0.9654390082087376,-2.5987802121627843,3.080855034052081,0.022844106054499613,3.080855034052081,0
price_zscore_48,valid,0.049498861045876766,0.9712424069163286,-2.852463588269155,3.363682495692328,0.049498861045876766,3.363682495692328,0
intraday_range_position,valid,0.07919167327483956,0.9561708399951121,-1.4750648055824613,1.8775116492348558,0.07919167327483956,1.8775116492348558,0
amihud,valid,0.26186039299354,1.0965587999643285,-1.0338823093668015,5.868329065774053,0.26186039299354,5.868329065774053,0
amihud_10,valid,0.4686919906457112,0.8315883785145866,-1.1905419862424529,3.1640311605397016,0.4686919906457112,3.1640311605397016,0
amihud_20,valid,0.5555691386051078,0.7733837965165994,-1.1941200567149368,2.9991678379827253,0.5555691386051078,2.9991678379827253,0
amihud_48,valid,0.6737038681495341,0.5908838627254679,-0.9532512262495008,1.905260710024391,0.6737038681495341,1.905260710024391,0
range_per_volume,valid,0.45976110182219904,1.158990524109435,-1.4387386824288775,5.573115107296597,0.45976110182219904,5.573115107296597,0
range_per_volume_10,valid,0.6571153260231225,0.9311443117464265,-1.4781193355490303,3.2291960131762787,0.6571153260231225,3.2291960131762787,0
range_per_volume_20,valid,0.7668337320546667,0.8626335098859483,-1.115035439674022,2.9278301366105124,0.7668337320546667,2.9278301366105124,0
range_per_volume_48,valid,0.9510910903189016,0.6739367605000458,-0.9921404644685105,2.3049180016638657,0.9510910903189016,2.3049180016638657,0
ret_1,test,-0.00014340038269935657,0.770774775231321,-6.772270941720134,7.044690864640844,0.00014340038269935657,7.044690864640844,0
log_ret_1,test,0.0006837645555070588,0.7715902125450191,-6.876648606824533,6.956436002598237,0.0006837645555070588,6.956436002598237,0
ret_3,test,-0.004785346637510333,0.8688874273028234,-7.3598105482783325,6.525821111035846,0.004785346637510333,7.3598105482783325,0
log_ret_3,test,-0.0038624209671133626,0.8728509636605266,-7.587678360182952,6.380022353288277,0.0038624209671133626,7.587678360182952,0
ret_5,test,-0.01271704748893734,0.9049643016705985,-6.738538526058219,5.182089121181246,0.01271704748893734,6.738538526058219,0
log_ret_5,test,-0.01184573606126541,0.9120201308300403,-6.983106021314252,5.058638386695944,0.01184573606126541,6.983106021314252,0
ret_10,test,-0.020267444827180264,0.9060230043419003,-6.007079344450061,3.5697149557672554,0.020267444827180264,6.007079344450061,0
log_ret_10,test,-0.019017356400302655,0.9155926337471474,-6.283613521329772,3.4844941246364995,0.019017356400302655,6.283613521329772,0
ret_20,test,-0.027397423072897383,0.8502560754057398,-4.279509027643841,2.2695512050971636,0.027397423072897383,4.279509027643841,0
log_ret_20,test,-0.024544610894072658,0.8614477524498176,-4.48307442210706,2.2270577214879688,0.024544610894072658,4.48307442210706,0
ret_48,test,-0.07966118619356302,0.7559042238306581,-3.1771247514156564,1.6800466957374875,0.07966118619356302,3.1771247514156564,0
log_ret_48,test,-0.07312761718356428,0.7712596389787147,-3.3676018691320024,1.6597005036279804,0.07312761718356428,3.3676018691320024,0
ma_dev_5,test,-0.005047064858382802,0.8311426890766799,-6.078844581482159,7.141312537907284,0.005047064858382802,7.141312537907284,0
ma_slope_5,test,-0.01277879790458199,0.9155899602281524,-7.024536064546441,5.1728287649421,0.01277879790458199,7.024536064546441,0
ma_dev_10,test,-0.01074006278828592,0.8635965802902357,-5.887157333305421,6.02211147601424,0.01074006278828592,6.02211147601424,0
ma_slope_10,test,-0.019205550365276713,0.9145971343653208,-6.004805015757679,3.516269533952588,0.019205550365276713,6.004805015757679,0
ma_dev_20,test,-0.020459028801356628,0.8683530595720357,-5.525914811007006,3.822379933427365,0.020459028801356628,5.525914811007006,0
ma_slope_20,test,-0.024560382565962092,0.8603187649494461,-4.282500167849435,2.2061522591757763,0.024560382565962092,4.282500167849435,0
ma_dev_48,test,-0.04826792091820022,0.7936338282289467,-4.0824906808888475,2.4891425165798395,0.04826792091820022,4.0824906808888475,0
ma_slope_48,test,-0.07316445927411971,0.7692365230800767,-3.3557394571878616,1.6775328866513186,0.07316445927411971,3.3557394571878616,0
ma_gap_5_20,test,-0.02170912015050448,0.8737853964385386,-5.813809498350548,3.737070055308771,0.02170912015050448,5.813809498350548,0
ma_gap_10_48,test,-0.0511112941495293,0.787328698493159,-3.8938832343283876,2.3837440764213964,0.0511112941495293,3.8938832343283876,0
mom_3_10,test,0.01544750031700963,0.915362577257393,-4.428193522119038,6.39394600120219,0.01544750031700963,6.39394600120219,0
mom_5_20,test,0.02330894868389918,0.8729590252855631,-2.7835628508813093,5.040352209068458,0.02330894868389918,5.040352209068458,0
mom_10_48,test,0.07878220476650848,0.7642692500400972,-2.0030963193891687,3.082737465023069,0.07878220476650848,3.082737465023069,0
ret_recent_3,test,-0.0047853466376555605,0.8688874273028337,-7.359810548278776,6.5258211110361675,0.0047853466376555605,7.359810548278776,0
